0
bistro O
. O

0
This O
tiny O
restaurant B
is O
as O
cozy O
as O
it O
gets O
, O
with O
that O
certain O
Parisian O
flair O
. O

0
The O
food B
was O
average O
to O
above-average O
; O
the O
French B
Onion I
soup I
filling O
yet O
not O
overly O
impressive O
, O
and O
the O
desserts B
not O
brilliant O
in O
any O
way O
. O

0
The O
pizza B
was O
delivered O
cold O
and O
the O
cheese B
was O
n't O
even O
fully O
melted O
! O

0
The O
pizza B
is O
overpriced O
and O
soggy O
. O

0
Yes O
, O
they O
use O
fancy O
ingredients B
, O
but O
even O
fancy O
ingredients O
do O
n't O
make O
for O
good O
pizza B
unless O
someone O
knows O
how O
to O
get O
the O
crust O
right O
. O

0
I O
think O
I O
've O
had O
some O
the O
best O
meals B
of O
my O
life O
at O
minnow O
. O

0
The O
seafood B
is O
amazing O
, O
there O
's O
a O
good O
wine B
list I
, O
and O
the O
ever-changing O
menu B
always O
offers O
some O
great O
surprises O
. O

0
The O
combination O
of O
super-fresh O
ingredients B
in O
the O
dishes O
are O
unusual O
but O
really O
delicious O
. O

0
Best O
Pastrami B
I O
ever O
had O
and O
great O
portion B
without O
being O
ridiculous O
. O

0
My O
wife O
had O
the O
fried B
shrimp I
which O
are O
huge O
and O
loved O
it O
. O

0
As O
a O
Japanese O
native O
, O
I O
've O
lived O
in O
the O
Tristate O
area O
for O
over O
8 O
years O
, O
but O
I O
was O
just O
so O
amazed O
at O
this O
place B
. O

0
This O
place B
is O
the O
most O
Japanese O
it O
can O
ever O
get O
. O

0
The O
signs B
, O
the O
specials B
menus I
, O
food B
, O
and O
even O
all O
the O
waitstaff B
are O
ALL O
TOTALLY O
Japanese O
. O

0
This O
place B
is O
worth O
an O
one-hour O
drive O
. O

0
Leon B
is O
an O
East O
Village O
gem O
: O
casual O
but O
hip O
, O
with O
well O
prepared O
basic O
French B
bistro I
fare I
, O
good O
specials B
, O
a O
warm O
and O
lively O
atmosphere B
. O

0
My O
wife O
and O
I O
always O
enjoy O
the O
young O
, O
not O
always O
well O
trained O
but O
nevertheless O
friendly O
, O
staff B
, O
all O
of O
whom O
have O
a O
story O
. O

0
Decent O
wine B
at O
reasonable O
prices O
. O

0
This O
is O
by O
far O
my O
favorite O
place B
in O
the O
neighborhood O
. O

0
The O
service B
is O
excellent O
, O
the O
decor B
is O
great O
, O
and O
the O
food B
is O
delicious O
and O
comes O
in O
large O
portions B
. O

0
I O
'm O
partial O
to O
the O
Gnocchi B
. O

0
This O
place B
is O
incredibly O
tiny O
. O

0
The O
hostess B
is O
rude O
to O
the O
point O
of O
being O
offensive O
. O

0
The O
food B
was O
bland O
oily O
. O

0
We O
have O
been O
to O
this O
place O
many O
times O
, O
and O
always O
have O
great O
food B
, O
wine B
, O
and O
service B
. O

0
We O
were O
worried O
we O
would O
have O
trouble O
getting O
in O
, O
but O
somehow O
managed O
to O
have O
a O
short O
wait B
. O

0
As O
always O
we O
had O
a O
great O
glass B
of I
wine I
while O
we O
waited O
. O

0
When O
we O
sat O
, O
we O
got O
great O
and O
fast O
service B
. O

0
The O
people B
that O
work O
there O
are O
always O
so O
friendly O
you O
forget O
you O
are O
in O
New O
York O
sometimes O
. O

0
Make O
sure O
you O
try O
this O
place B
as O
often O
as O
you O
can O
. O

0
This O
is O
a O
fun O
restaurant B
to O
go O
to O
. O

0
The O
pizza B
is O
yummy O
and O
I O
like O
the O
atmoshpere B
. O

0
But O
the O
pizza B
is O
way O
to O
expensive O
. O

0
I O
went O
there O
for O
lunch B
and O
it O
was O
not O
as O
good O
as O
I O
expected O
from O
the O
reviews O
I O
read O
. O

0
Sauce B
was O
watery O
and O
the O
food O
did O
n't O
have O
much O
flavor O
. O

0
This O
place B
is O
great O
. O

0
The O
waitress B
was O
very O
patient O
with O
us O
and O
the O
food B
is O
phenomenal O
! O

0
Service B
was O
prompt O
, O
friendly O
and O
great O
. O

0
Great O
pizza B
and O
fantastic O
service B
. O

0
There O
was O
a O
small O
wait B
, O
but O
shorter O
than O
I O
expected O
. O

0
This O
is O
the O
best O
sushi B
in O
new O
york O
city O
- O
hands O
down O
. O

0
The O
place B
is O
small O
and O
cramped O
but O
the O
food B
is O
fantastic O
. O

0
Planet B
Thailand I
has O
always O
been O
a O
hit O
with O
me O
, O
I O
go O
there O
usually O
for O
the O
sushi B
, O
which O
is O
great O
, O
the O
thai B
food I
is O
excellent O
too O
. O

0
With O
the O
great O
variety O
on O
the O
menu B
, O
I O
eat O
here O
often O
and O
never O
get O
bored O
. O

0
The O
atmosphere B
is O
n't O
the O
greatest O
, O
but O
I O
suppose O
that O
's O
how O
they O
keep O
the O
prices O
down O
. O

0
those O
rolls B
were O
big O
, O
but O
not O
good O
and O
sashimi B
was O
n't O
fresh O
. O

0
Try O
the O
crunchy B
tuna I
, O
it O
is O
to O
die O
for O
. O

0
First O
went O
here O
to O
enjoy O
their O
garden B
terrace I
. O

0
The O
food B
was O
amazing O
, O
and O
the O
service B
was O
prompt O
and O
helpful O
, O
but O
not O
over-bearing O
or O
rushed O
. O

0
The O
Steak B
Tartare I
is O
a O
great O
bet O
, O
they O
fix O
it O
for O
you O
at O
the O
table O
. O

0
Admittedly O
some O
nights O
inside O
the O
restaurant B
were O
rather O
warm O
, O
but O
the O
open B
kitchen I
is O
part O
of O
the O
charm O
. O

0
Great O
wine B
selection I
, O
Gigondas B
is O
worth O
the O
price O
, O
and O
the O
house B
champagne I
is O
a O
great O
value O
. O

0
It O
may O
be O
a O
bit O
packed O
on O
weekends O
, O
but O
the O
vibe B
is O
good O
and O
it O
is O
the O
best O
French B
food I
you O
will O
find O
in O
the O
area O
. O

0
Have O
recommended O
the O
place B
to O
friends O
, O
always O
gets O
good O
response O
. O

0
Pizza O
- O
the O
only O
pizza O
in O
NYC O
that O
should O
not O
have O
additional O
toppings O
- O
the O
crust B
tastes O
like O
the O
best O
, O
freshly O
baked O
bread O
! O

0
Not O
sure O
where O
the O
previous O
reviewer O
, O
lonk O
, O
dined O
, O
but O
Saul O
is O
in O
a O
great O
neighborhood B
and O
has O
great O
food B
! O

0
I O
'd O
highly O
recommend O
it O
for O
a O
special O
occasion O
-- O
it O
provides O
and O
intimate O
setting B
and O
nice O
service B
. O

0
I O
'm O
not O
sure O
where O
the O
other O
reviewers O
ate O
but O
it O
seems O
as O
if O
we O
visited O
two O
different O
restaurants O
because O
my O
friends O
and O
I O
all O
enjoy O
Mizu B
very O
much O
... O
and O
we O
're O
repeat O
customers O
. O

0
Moules B
were O
excellent O
, O
lobster B
ravioli I
was O
VERY O
salty O
! O

0
Took O
my O
mom O
for O
Mother O
's O
Day O
, O
and O
the O
maitre B
d I
' I
was O
pretty O
rude O
. O

0
Tiny O
dessert B
was O
$ O
8.00 O
... O
just O
plain O
overpriced O
for O
what O
it O
is O
. O

0
The O
drinks B
are O
always O
well O
made O
and O
wine B
selection I
is O
fairly O
priced O
. O

0
Try O
their O
chef B
's I
specials I
-- O
they O
are O
to O
die O
for O
. O

0
Service B
is O
not O
exactly O
five O
star O
, O
but O
thats O
not O
really O
a O
big O
deal O
. O

0
Downstairs B
lounge I
is O
always O
a O
good O
attraction O

0
Raga B
's I
is O
a O
romantic O
, O
cozy O
restaurant O
. O

0
The O
exotic B
food I
is O
beautifully O
presented O
and O
is O
a O
delight O
in O
delicious O
combinations O
. O

0
The O
staff B
is O
incredibly O
helpful O
and O
attentive O
. O

0
The O
bar B
is O
very O
well O
stocked O
with O
interesting O
beers B
and O
well O
priced O
wines B
. O

0
Rude O
service B
, O
medicore O
food B
... O
there O
are O
tons O
of O
restaurants O
in O
NY O
... O
stay O
away O
from O
this O
one O

0
I O
had O
a O
great O
time O
at O
Jekyll B
and I
Hyde I
! O

0
I O
loved O
everythig O
about O
it-especially O
the O
shows B
and O
actors B
. O

0
Our O
server B
was O
very O
helpful O
and O
friendly O
. O

0
The O
food B
was O
good O
too O
. O

0
The O
tuna B
and O
wasabe B
potatoes I
are O
excellent O
. O

0
The O
outdoor B
atmosphere I
of O
sitting O
on O
the O
sidewalk O
watching O
the O
world O
go O
by O
50 O
feet O
away O
on O
6th O
avenue O
on O
a O
cool O
evening O
was O
wonderful O
. O

0
Service B
was O
prompt O
and O
courteous O
. O

0
Great O
service B
, O
great O
food B
. O

0
The O
pizza B
is O
delicious O
- O
they O
use O
fresh O
mozzarella O
instead O
of O
the O
cheap O
, O
frozen O
, O
shredded O
cheese O
common O
to O
most O
pizzaria O
's O
. O

0
Two O
complaints O
-- O
their O
appetizer B
selection I
stinks O
, O
it O
would O
be O
nice O
to O
get O
some O
mozzarella O
sticks O
on O
the O
menu O
. O

0
Wait B
staff I
is O
blantently O
unappreciative O
of O
your O
business O
but O
its O
the O
best O
pie B
on O
the O
UWS O
! O

0
By O
far O
the O
best O
salad B
I O
have O
had O
in O
a O
fast O
food O
restaurant O
. O

0
fine O
dining B
restaurant O
quality O
. O

0
On O
a O
recent O
Sunday O
afternoon O
, O
a O
friend O
and O
I O
accidently O
found O
this O
great O
restaurant B
on O
our O
way O
to O
see O
the O
pulitzer O
prize O
winning O
play O
DOUBT O
. O

0
The O
chicken B
pot I
pie I
is O
exceptional O
, O
the O
cheeseburger B
huge O
and O
delictable O
, O
and O
the O
service B
professional O
wan O
warm O
. O

0
The O
staff B
is O
no O
nonsense O
. O

0
When O
I O
lived O
upstate O
for O
a O
while O
I O
would O
buy O
freeze O
the O
bagels B
and O
they O
would O
still O
be O
better O
than O
any O
else O
. O

0
Worth O
visiting O
the O
1st B
Ave I
spot I
because O
it O
is O
the O
original O
store O
. O

0
He O
served O
me O
an O
Uni B
Hand I
roll I
, O
which O
I O
never O
had O
before O
, O
and O
let O
me O
tell O
you O
... O
IT O
WAS O
HEAVEN O
! O

0
The O
sake B
menu I
should O
not O
be O
overlooked O
! O

0
Service B
was O
very O
good O
- O
prompt O
, O
attentive O
and O
non-intrusive O
. O

0
Food B
was O
very O
good O
as O
well O
, O
considering O
that O
we O
tried O
the O
budget O
selection O
( O
though O
I O
wish O
the O
pork O
belly O
that O
I O
ordered O
was O
roasted O
a O
bit O
longer O
, O
so O
that O
fat O
was O
more O
of O
a O
melt-in-your-mouth O
experience O
) O
. O

0
Wine B
list I
selection I
is O
good O
and O
wine-by-the-glass B
was O
generously O
filled O
to O
the O
top O
. O

0
Traditional B
French I
decour I
was O
pleasant O
though O
the O
hall B
was O
rather O
noisy O
- O
the O
restaurant O
was O
full O
and O
we O
had O
to O
raise O
our O
voices O
to O
be O
able O
to O
maintain O
a O
conversation O
. O

0
I O
've O
been O
to O
at O
Cafe B
Spice I
probably O
5-8 O
times O
, O
it O
is O
probably O
still O
the O
best O
Indian O
restaurant O
around O
Union O
Square O
. O

0
To O
sum O
it O
up O
: O
Service B
varies O
from O
good O
to O
mediorce O
, O
depending O
on O
which O
waiter O
you O
get O
; O
generally O
it O
is O
just O
average O
Ok O
. O

0
Seating B
is O
always O
prompt O
, O
though O
the O
restaurant O
does O
fill O
up O
in O
the O
evening O
. O

0
Food B
is O
usually O
very O
good O
, O
though O
ocasionally O
I O
wondered O
about O
freshmess O
of O
raw B
vegatables I
in I
side I
orders I
. O

0
The O
decor B
is O
vibrant O
and O
eye-pleasing O
with O
several O
semi-private B
boths I
on O
the O
right O
side O
of O
the O
dining O
hall O
, O
which O
are O
great O
for O
a O
date O
. O

0
I O
have O
NEVER O
been O
disappointed O
in O
the O
Red B
Eye I
. O

0
The O
first O
time O
I O
went O
, O
and O
was O
completely O
taken O
by O
the O
live B
jazz I
band I
and O
atmosphere B
, O
I O
ordered O
the O
Lobster O
Cobb O
Salad O
. O

0
It O
's O
simply O
the O
best O
meal B
in O
NYC O
. O

0
If O
we O
were O
to O
move O
from O
the O
upper O
east O
side O
, O
we O
would O
genuinely O
miss O
this O
restaurant B
. O

0
The O
restaurant B
is O
cute O
but O
not O
upscale O
. O

0
The O
food B
is O
a O
diamond O
in O
rough O
-- O
the O
food O
is O
delicious O
and O
homemade O
with O
the O
perfect O
balance B
of I
herbs I
and I
tomatoes I
. O

0
We O
had O
a O
great O
time O
at O
the O
Jekyll B
and I
hyde I
Pub I
last O
night O
. O

0
After O
really O
enjoying O
ourselves O
at O
the O
bar B
we O
sat O
down O
at O
a O
table O
and O
had O
dinner O
. O

0
The O
server B
was O
really O
cool O
and O
served O
us O
our O
food O
and O
drinks O
with O
a O
smile O
. O

0
The O
place O
's O
decor B
and O
hidden B
bathrooms I
made O
for O
a O
good O
laugh O
. O

0
I O
highly O
recommend O
visiting O
this O
restaurant B
and O
having O
dinner O
and O
drinks O
! O

0
If O
you O
are O
the O
type O
of O
person O
who O
likes O
being O
scared O
and O
entertained O
, O
this O
is O
a O
great O
place B
to O
go O
and O
eat O
. O

0
My O
husband O
and O
I O
thougt O
it O
would O
be O
great O
to O
go O
to O
the O
Jekyll B
and I
Hyde I
Pub I
for O
our O
anniversary O
, O
and O
to O
our O
surprise O
it O
was O
fantastic O
. O

0
The O
have O
over O
100 O
different O
beers B
to O
offer O
thier O
guest O
so O
that O
made O
my O
husband O
very O
happy O
and O
the O
food B
was O
delicious O
, O
if O
I O
must O
recommend O
a O
dish O
it O
must O
be O
the O
pumkin B
tortelini I
. O

0
The O
entertainment B
was O
great O
they O
have O
shows O
that O
go O
on O
through O
out O
the O
dinner O
. O

0
The O
bagel B
was O
huge O
. O

0
The O
workers O
there O
also O
absolutely O
load O
the O
bagel B
with O
cream O
cheese O
( O
gets O
a O
little O
messy O
) O
. O

0
This O
was O
my O
frist O
time O
at O
Cafe O
St. O
Bart O
's O
and O
I O
must O
say O
how O
delicious O
the O
food B
and O
the O
service O
was O
. O

0
I O
have O
to O
highly O
recommend O
the O
lobster B
roll I
- O
not O
to O
much O
mayo O
; O
you O
can O
tell O
it O
was O
a O
fresh O
lobster B
. O

0
Other O
guests O
enjoyed O
pizza B
, O
santa B
fe I
chopped I
salad I
and O
fish B
and I
chips I
. O

0
I O
highly O
recommend O
Cafe O
St. O
Bart O
's O
for O
their O
food B
, O
the O
ambience B
and O
wonderful O
service B
. O

0
All O
the O
staff B
is O
absolutely O
professional O
! O
! O

0
This O
restaurant B
was O
way O
overhyped O
. O

0
My O
chow B
fun I
and I
chow I
see I
was O
really O
bland O
and O
oily O
. O

0
The O
scallion B
pancakes I
and O
fried B
dumplings I
were O
nothing O
out O
of O
the O
ordinary O
. O

0
The O
service B
was O
the O
only O
thing O
good O
about O
this O
restaurant O
. O

0
It O
's O
boring O
on O
the O
inside O
, O
and O
our O
sushi B
was O
pretty O
below O
average O
... O
the O
tuna B
was O
soggy O
and O
the O
other O
rolls B
had O
no O
flavor O
. O

0
Their O
pad B
penang I
is O
delicious O
and O
everything O
else O
is O
fantastic O
. O

0
The O
price O
is O
reasonable O
although O
the O
service B
is O
poor O
. O

0
fresh B
restaurant I
was O
amazing O
... O
... O
.. O
food B
was O
delicious O
and O
of O
course O
fresh O
. O

0
Hats O
off O
to O
the O
chef B
. O

0
the O
salads B
are O
delicious O
, O
both O
refreshing O
and O
very O
spicy O
. O

0
We O
had O
Pam B
's I
special I
fried I
fish I
and O
it O
was O
amazing O
. O

0
Great O
vibe B
, O
lots O
of O
people O
. O

0
I O
did O
n't O
complain O
, O
I O
liked O
the O
atmosphere B
so O
much O
. O

0
Ambience B
is O
so O
cute O
and O
quaint O
, O
good O
for O
business O
although O
we O
were O
there O
on O
vacation O
. O

0
Salads B
were O
fantastic O
. O

0
Although O
we O
were O
looking O
for O
regular O
lettuce O
and O
some O
walnuts O
the O
salads B
we O
got O
were O
great O
. O

0
Ingredients B
are O
organic O
which O
is O
a O
real O
plus O
for O
me O
. O

0
This O
is O
some O
really O
good O
, O
inexpensive O
sushi B
. O

0
The O
spicy B
Tuna I
roll I
is O
huge O
and O
probably O
the O
best O
that O
I O
've O
had O
at O
this O
price O
range O
. O

0
The O
Yellowtail B
was O
particularly O
good O
as O
well O
. O

0
I O
have O
reservations O
about O
the O
all B
you I
can I
eat I
deal I
, O
however O
-- O
the O
choices O
are O
fairly O
limited O
and O
you O
can O
probably O
order O
more O
food O
than O
you O
can O
eat O
for O
less O
than O
$ O
18 O
by O
just O
going O
off O
the O
menu O
. O

0
Big B
Wong I
gets O
big O
Ups O
for O
a O
fine O
establishment O
. O

0
They O
have O
it O
all O
-- O
great O
price O
, O
food B
, O
and O
service B
. O

0
The O
atmosphere B
is O
noisy O
and O
the O
waiters B
are O
literally O
walking O
around O
doing O
things O
as O
fast O
as O
they O
can O
. O

0
The O
takeout B
is O
great O
too O
since O
they O
give O
high O
quality O
tupperware O
as O
well O
. O

0
This O
place B
is O
always O
very O
crowded O
and O
popular O
. O

0
Enjoyed O
a O
very O
nice O
Caesar B
Salad I
while O
my O
wife O
had O
arugula B
and I
goat I
cheese I
... O
.both O
very O
tasty O
. O

0
We O
both O
opted O
for O
a O
pasta B
dish I
and O
they O
were O
served O
timely O
and O
fresh O
. O

0
We O
concluded O
with O
tiramisu B
chocolate I
cake I
, O
both O
were O
delicious O
. O

0
I O
recently O
went O
to O
this O
restaurant B
with O
some O
co-workers O
for O
lunch O
and O
had O
an O
amazing O
time O
. O

0
The O
staff B
was O
accomodating O
, O
the O
food B
was O
absolutely O
delicious O
and O
the O
place B
is O
lovely O
. O

0
sometimes O
i O
get O
good O
food B
and O
ok O
service B
. O

0
sometimes O
i O
get O
bad O
food B
and O
bad O
service B
, O
sometimes O
i O
get O
good O
good B
and O
bad O
service O
. O

0
The O
place O
is O
a O
BISTRO O
which O
means O
: O
simple O
dishes B
and O
wine B
served O
efficiently O
in O
a O
bustling O
atmosphere B
. O

0
And O
evaluated O
on O
those O
terms O
Pastis B
is O
simply O
wonderful O
. O

0
Right O
off O
the O
L O
in O
Brooklyn O
this O
is O
a O
nice O
cozy O
place B
with O
good O
pizza B
. O

0
Mine O
was O
a O
little O
burnt O
but O
still O
delicious O
with O
goat O
cheese O
and O
panchetta O
( O
raddichio B
was O
kind O
of O
bitter O
though O
) O
. O

0
My O
friend O
got O
the O
mushroom B
pizza I
which O
tasted O
better O
. O

0
The O
sangria B
was O
pretty O
tasty O
and O
good O
on O
a O
hot O
muggy O
day O
. O

0
Kind O
of O
a O
small O
place B
but O
I O
guess O
if O
they O
are O
not O
too O
busy O
might O
be O
able O
to O
fit O
a O
group O
or O
kids O
. O

0
I O
started O
out O
with O
a O
Bombay B
beer I
which O
was O
big O
enough O
for O
two O
. O

0
Service B
was O
slow O
, O
but O
the O
people B
were O
friendly O
. O

0
It O
's O
a O
nice O
place B
to O
relax O
and O
have O
conversation O
. O

0
The O
food B
is O
authentic O
Italian O
- O
delicious O
! O

0
Pizza B
is O
terrific O
, O
as O
is O
homemade B
pasta I
. O

0
Ambience B
is O
delightful O
, O
service B
impeccable O
. O

0
I O
'm O
still O
mad O
that O
i O
had O
to O
pay O
for O
lousy O
food B
. O

0
The O
hanger B
steak I
was O
like O
rubber O
and O
the O
tuna B
was O
flavorless O
not O
to O
mention O
it O
tasted O
like O
it O
had O
just O
been O
thawed O
. O

0
Service B
was O
also O
horrible O
and O
the O
ambience B
is O
not O
that O
great O
. O

0
This O
is O
my O
first O
time O
writing O
a O
review O
for O
a O
restaurant O
because O
the O
food B
and O
service B
was O
excellent O
. O

0
The O
filet B
mignon I
dish I
was O
superb O
! O

0
It O
's O
a O
small O
cute O
restaurant B
. O

0
I O
absolutely O
love O
this O
place B
! O
! O
! O

0
I O
like O
the O
ambience B
, O
it O
's O
very O
dark O
and O
original O
. O

0
The O
sushi B
is O
amazing O
! O
! O
! O

0
Very O
affordable O
and O
excellent O
ambient B
! O

0
We O
wo O
n't O
go O
to O
this O
place O
again O
for O
a O
good O
meal B
. O

0
However O
, O
I O
think O
this O
place B
is O
a O
good O
hang O
out O
spot O
. O

0
My O
Girlfriend O
and O
I O
stumbled O
onto O
this O
hopping O
place B
the O
other O
night O
and O
had O
a O
great O
time O
! O

0
THe O
Pizza B
and O
wine B
were O
excellent O
-- O
the O
service B
too O
-- O
but O
what O
really O
MADE O
this O
place O
was O
the O
backyard O
dining O
area O
. O

0
It O
is O
one O
the O
nicest O
outdoor B
restaurants I
I O
have O
ever O
seen O
in O
NY O
-- O
I O
am O
from O
Italy O
and O
this O
place O
rivals O
the O
ones O
in O
my O
country O
. O

0
First O
of O
all O
, O
this O
place B
is O
*not* O
romantic O
, O
as O
claimed O
by O
Citysearch O
's O
editorial O
review O
. O

0
The O
tables B
are O
crammed O
way O
too O
close O
, O
the O
menu B
is O
typical O
of O
any O
Italian O
restaurant O
, O
and O
the O
wine B
list I
is O
simply O
overpriced O
. O

0
Slightly O
above O
average O
wines B
start O
at O
$ O
70+ O
with O
only O
one O
selection O
listed O
at O
$ O
30+ O
. O

0
Service B
is O
not O
what O
one O
would O
expect O
from O
a O
joint O
in O
this O
price O
category O
. O

0
Somehow O
working O
the O
italian O
charm O
with O
constant O
mille O
grazie O
does O
not O
constitute O
proper O
service B
. O

0
To O
be O
completely O
fair O
, O
the O
only O
redeeming O
factor O
was O
the O
food B
, O
which O
was O
above O
average O
, O
but O
could O
n't O
make O
up O
for O
all O
the O
other O
deficiencies O
of O
Teodora B
. O

0
Not O
one O
of O
our O
meals B
was O
edible O
- O
bland O
and/or O
made O
with O
weird O
rosemary B
or I
orange I
flavoring I
. O

0
Fish B
was O
overdone O
. O

0
Cute O
place B
, O
nice O
wait B
staff I
but O
would O
never O
go O
there O
again O
. O

0
Someone O
else O
recommended O
the O
